site_a,site_b,delay_ms,source_sat,target_sat,isl_hops,time_s
0,2,18.442935639546207,448,602,,1800.0
0,3,24.94020472284065,448,654,,1800.0
0,4,31.650591382888557,1502,1760,,1800.0
0,5,38.634890060472884,1502,1812,,1800.0
0,6,11.304913134621987,1502,1552,,1800.0
0,7,11.417382342934182,448,450,,1800.0
0,8,15.429793081577937,1502,1655,,1800.0
0,9,24.71687321635326,448,604,,1800.0
0,10,28.860095300398434,1502,1809,,1800.0
0,11,35.21118494014435,1502,1861,,1800.0
0,12,18.26847007296986,1502,1602,,1800.0
0,13,14.556048736892253,448,451,,1800.0
0,14,20.618464136440934,448,503,,1800.0
0,15,26.859794832465212,448,555,,1800.0
0,16,28.33402685753755,1502,1859,,1800.0
0,17,34.910335845715736,1502,1911,,1800.0
0,18,26.358658991320848,1502,1651,,1800.0
0,19,26.44065353578304,448,351,,1800.0
0,20,21.14958063741596,448,453,,1800.0
0,21,26.834420069027047,448,505,,1800.0
0,22,32.52748909725478,448,557,,1800.0
0,23,38.19868934378208,448,609,,1800.0
0,24,31.95136437554297,1502,1701,,1800.0
0,25,31.95442696189012,448,301,,1800.0
0,26,32.06797805904934,448,353,,1800.0
0,27,32.833146854384346,448,405,,1800.0
0,28,31.025696468157527,448,456,,1800.0
0,29,36.17002106076529,448,508,,1800.0
0,30,43.518282476555605,1502,1903,,1800.0
0,31,42.682799686169425,448,150,,1800.0
0,32,44.608576255052355,448,151,,1800.0
0,33,41.59555140989702,448,253,,1800.0
0,34,42.51010519601199,448,305,,1800.0
0,35,43.98367562143829,448,357,,1800.0
1,2,11.583260987951178,1554,1606,,1800.0
1,3,18.39513907141957,1554,1708,,1800.0
1,4,25.00680456594851,1554,1760,,1800.0
1,5,32.12257717380706,1554,1812,,1800.0
1,6,10.972054731428873,1554,1552,,1800.0
1,7,8.276494604326253,500,501,,1800.0
1,8,14.849082287995019,500,553,,1800.0
1,9,18.46986256395095,500,604,,1800.0
1,10,22.34778241373262,1554,1809,,1800.0
1,11,28.847639769320626,1554,1861,,1800.0
1,12,18.049083665667602,1554,1602,,1800.0
1,13,15.019290052325786,500,451,,1800.0
1,14,14.5258983580142,500,503,,1800.0
1,15,20.952970139515553,500,555,,1800.0
1,16,27.496073572297988,500,607,,1800.0
1,17,28.712020780315367,1554,1911,,1800.0
1,18,26.468771974146122,1554,1651,,1800.0
1,19,26.56370889176392,500,351,,1800.0
1,20,21.27263599339684,500,453,,1800.0
1,21,21.139974892622273,500,505,,1800.0
1,22,27.06589068599448,500,557,,1800.0
1,23,32.98200568825409,500,609,,1800.0
1,24,32.269730459185254,1554,1701,,1800.0
1,25,31.86510280132612,500,301,,1800.0
1,26,31.745807133340865,500,353,,1800.0
1,27,32.266061172943566,500,405,,1800.0
1,28,27.93943997845011,500,507,,1800.0
1,29,31.198346552746216,500,508,,1800.0
1,30,43.796009201003606,500,47,,1800.0
1,31,42.115714004728645,500,150,,1800.0
1,32,43.79648142610265,500,151,,1800.0
1,33,40.783456580947316,500,253,,1800.0
1,34,41.470898770268334,500,305,,1800.0
1,35,42.76251383754298,500,357,,1800.0
2,3,11.248871592173737,602,654,,1800.0
2,4,18.402072227475625,602,706,,1800.0
2,5,25.437191451909584,602,808,,1800.0
2,6,18.11186931216186,1606,1552,,1800.0
2,7,11.514414874592878,1606,1604,,1800.0
2,8,14.657476978942638,602,553,,1800.0
2,9,11.328718452463535,602,604,,1800.0
2,10,18.11517580354232,602,656,,1800.0
2,11,22.75919883686848,1606,1861,,1800.0
2,12,18.44188655298906,1606,1602,,1800.0
2,13,21.09723569789309,1606,1653,,1800.0
2,14,20.916186266471684,602,503,,1800.0
2,15,20.79529282268992,602,555,,1800.0
2,16,21.314091538525442,602,657,,1800.0
2,17,27.197165530165975,602,709,,1800.0
2,18,27.221932089844305,1606,1651,,1800.0
2,19,27.256568769689864,1606,1703,,1800.0
2,20,27.33788227146214,602,453,,1800.0
2,21,26.819753769214614,602,505,,1800.0
2,22,26.93332035876847,602,557,,1800.0
2,23,27.481661996628585,602,659,,1800.0
2,24,33.24281033310879,1606,1701,,1800.0
2,25,37.54488167791846,602,301,,1800.0
2,26,36.98970511604979,602,353,,1800.0
2,27,37.0370014584725,602,405,,1800.0
2,28,32.710380263979054,602,507,,1800.0
2,29,33.09432722157737,602,559,,1800.0
2,30,45.7676244934855,1606,1903,,1800.0
2,31,45.62426517821919,1606,1955,,1800.0
2,32,48.07574356243306,602,151,,1800.0
2,33,45.062718717277725,602,253,,1800.0
2,34,45.266337461363506,602,305,,1800.0
2,35,46.12222257825419,602,357,,1800.0
3,4,11.226434220361392,1708,1760,,1800.0
3,5,18.43707940809174,1708,1812,,1800.0
3,6,22.260057495693026,654,399,,1800.0
3,7,15.217588275914675,654,501,,1800.0
3,8,11.564540506690285,1708,1706,,1800.0
3,9,11.375980223160191,654,604,,1800.0
3,10,11.222246719200019,654,656,,1800.0
3,11,15.275613911818212,1708,1861,,1800.0
3,12,24.524164217481204,1708,1602,,1800.0
3,13,20.721198408490277,1708,1653,,1800.0
3,14,14.44734483519586,1708,1705,,1800.0
3,15,20.603901492304544,654,555,,1800.0
3,16,14.558581279461311,654,657,,1800.0
3,17,20.61225376844257,654,709,,1800.0
3,18,26.819833992419728,1708,1651,,1800.0
3,19,20.97131406279454,1708,1703,,1800.0
3,20,26.565395775848298,1708,1805,,1800.0
3,21,26.342130644429293,1708,1857,,1800.0
3,22,26.37160570954127,654,557,,1800.0
3,23,21.096475056406273,654,659,,1800.0
3,24,27.853528921096057,1708,1701,,1800.0
3,25,32.15881295616379,1708,1803,,1800.0
3,26,31.72126927408732,1708,1855,,1800.0
3,27,31.91496159160917,1708,1907,,1800.0
3,28,31.92516435323613,654,507,,1800.0
3,29,32.06899948091102,654,559,,1800.0
3,30,41.35596445459138,1708,1903,,1800.0
3,31,40.72507986535226,1708,1955,,1800.0
3,32,43.76991117227112,1708,100,,1800.0
3,33,43.50927105524745,1708,152,,1800.0
3,34,43.89543960955553,1708,204,,1800.0
3,35,44.611317299810445,654,357,,1800.0
4,5,11.470893759761678,1760,1812,,1800.0
4,6,28.97266081572007,706,399,,1800.0
4,7,22.18725447482205,706,501,,1800.0
4,8,15.345300536679531,706,553,,1800.0
4,9,11.044681103731772,1760,1758,,1800.0
4,10,8.355265707588195,706,707,,1800.0
4,11,14.828701790722084,1760,1861,,1800.0
4,12,28.45272848924189,706,349,,1800.0
4,13,22.35446495384092,706,451,,1800.0
4,14,20.79677134700319,1760,1705,,1800.0
4,15,20.820657640901565,1760,1807,,1800.0
4,16,14.997197719526,706,657,,1800.0
4,17,14.495062998927889,706,709,,1800.0
4,18,32.55037925407763,1760,1651,,1800.0
4,19,26.93175544572551,1760,1703,,1800.0
4,20,26.845492248986716,1760,1805,,1800.0
4,21,26.41397391274334,1760,1857,,1800.0
4,22,26.470036221791524,706,557,,1800.0
4,23,21.194905568656527,706,659,,1800.0
4,24,30.914352672713033,1760,1752,,1800.0
4,25,32.91239716250422,1760,1803,,1800.0
4,26,32.231261868498805,1760,1855,,1800.0
4,27,32.195058064747585,1760,1907,,1800.0
4,28,31.811215662177673,706,507,,1800.0
4,29,31.722204559325597,706,559,,1800.0
4,30,42.58737277541612,1760,1903,,1800.0
4,31,41.72471801206974,1760,1955,,1800.0
4,32,44.7695493189886,1760,100,,1800.0
4,33,43.69059605502594,706,253,,1800.0
4,34,43.40253686007726,706,305,,1800.0
4,35,43.77459836819233,706,357,,1800.0
5,6,36.00778004015403,808,399,,1800.0
5,7,29.22237369925601,808,501,,1800.0
5,8,22.38041976111349,808,553,,1800.0
5,9,18.160453711590325,1812,1758,,1800.0
5,10,11.53133144202669,1812,1810,,1800.0
5,11,14.816074076463767,808,759,,1800.0
5,12,35.48784771367585,808,349,,1800.0
5,13,29.38958417827488,808,451,,1800.0
5,14,27.6158391705573,1812,1705,,1800.0
5,15,21.354649217450437,1812,1807,,1800.0
5,16,20.982888234394245,1812,1859,,1800.0
5,17,20.983361125185247,808,709,,1800.0
5,18,38.71649603132144,1812,1651,,1800.0
5,19,33.335776676905375,1812,1703,,1800.0
5,20,27.79453041790983,1812,1805,,1800.0
5,21,27.143092635463226,1812,1857,,1800.0
5,22,27.185633084092117,1812,1909,,1800.0
5,23,27.35816290626602,808,659,,1800.0
5,24,36.83396533437459,1812,1752,,1800.0
5,25,34.34584390094564,1812,1803,,1800.0
5,26,33.41820449135797,1812,1855,,1800.0
5,27,33.1440962336707,1812,1907,,1800.0
5,28,37.40719635807707,1812,0,,1800.0
5,29,37.06411369359412,808,559,,1800.0
5,30,44.47802227388766,1812,1903,,1800.0
5,31,43.39963572825088,1812,1955,,1800.0
5,32,46.444467035169744,1812,100,,1800.0
5,33,45.6963020000293,1812,152,,1800.0
5,34,45.59237482682618,1812,204,,1800.0
5,35,48.151871710599295,808,357,,1800.0
6,7,8.384586590229883,1552,1603,,1800.0
6,8,14.917014939574951,1552,1655,,1800.0
6,9,21.899307040707978,399,604,,1800.0
6,10,27.901844410047016,1552,1809,,1800.0
6,11,34.07220238721379,1552,1861,,1800.0
6,12,11.272628840884739,399,349,,1800.0
6,13,11.738482561246972,399,451,,1800.0
6,14,14.689750519818004,1552,1705,,1800.0
6,15,21.171951981261657,1552,1807,,1800.0
6,16,27.195044304606995,1552,1859,,1800.0
6,17,33.576225679857735,1552,1911,,1800.0
6,18,17.32508697658807,399,299,,1800.0
6,19,17.429293145700846,399,351,,1800.0
6,20,17.961691420444392,399,453,,1800.0
6,21,23.423029609746497,399,505,,1800.0
6,22,27.002935847903338,1552,1909,,1800.0
6,23,32.60194882765777,1552,2,,1800.0
6,24,25.79835353649357,1552,1701,,1800.0
6,25,23.166567814116906,399,301,,1800.0
6,26,23.520230201256876,399,353,,1800.0
6,27,24.532161774696863,399,405,,1800.0
6,28,27.12743194079125,399,456,,1800.0
6,29,32.032941884545124,399,508,,1800.0
6,30,35.57043226891962,399,47,,1800.0
6,31,34.38181460648194,399,150,,1800.0
6,32,36.546405824218766,399,151,,1800.0
6,33,33.53338097906343,399,253,,1800.0
6,34,34.656552982559234,399,305,,1800.0
6,35,36.2761482978617,399,357,,1800.0
7,8,8.43303209225327,1604,1655,,1800.0
7,9,15.11390069980996,501,604,,1800.0
7,10,21.643294615567996,501,656,,1800.0
7,11,28.214423950819683,1604,1861,,1800.0
7,12,8.714603831057088,1603,1602,,1800.0
7,13,8.55720527439042,450,451,,1800.0
7,14,11.169936493873209,501,503,,1800.0
7,15,17.597008275374566,501,555,,1800.0
7,16,21.337265868212885,1604,1859,,1800.0
7,17,27.913574856391076,1604,1911,,1800.0
7,18,17.494649367912327,1603,1651,,1800.0
7,19,17.529286047757886,1603,1703,,1800.0
7,20,15.150737174914124,450,453,,1800.0
7,21,17.784013028481283,501,505,,1800.0
7,22,23.70992882185349,501,557,,1800.0
7,23,29.607371710164557,1603,2,,1800.0
7,24,23.51552761117681,1603,1701,,1800.0
7,25,25.955583499388286,450,301,,1800.0
7,26,26.069134596547503,450,353,,1800.0
7,27,26.834303391882514,450,405,,1800.0
7,28,24.583478114309123,501,507,,1800.0
7,29,27.84238468860523,501,508,,1800.0
7,30,36.040341771553535,1603,1903,,1800.0
7,31,35.89698245628722,1603,1955,,1800.0
7,32,38.609732792550524,450,151,,1800.0
7,33,35.59670794739519,450,253,,1800.0
7,34,36.51126173351015,450,305,,1800.0
7,35,37.984832158936456,450,357,,1800.0
8,9,8.271946761667442,553,604,,1800.0
8,10,14.938760537210456,553,656,,1800.0
8,11,21.623328039054645,1706,1861,,1800.0
8,12,15.098264708431438,1655,1602,,1800.0
8,13,11.29529889944051,1655,1653,,1800.0
8,14,8.321731160728937,1706,1705,,1800.0
8,15,11.06307086620189,553,555,,1800.0
8,16,14.746169956447845,1706,1859,,1800.0
8,17,21.322478944626038,1706,1911,,1800.0
8,18,17.80898073227782,1655,1651,,1800.0
8,19,14.845700388327618,1706,1703,,1800.0
8,20,17.60566031497411,553,453,,1800.0
8,21,17.27327268284028,553,505,,1800.0
8,22,17.599219055158816,553,557,,1800.0
8,23,23.75268111621102,553,659,,1800.0
8,24,21.727915246629138,1706,1701,,1800.0
8,25,26.033199281696874,1706,1803,,1800.0
8,26,25.595655599620397,1706,1855,,1800.0
8,27,25.789347917142248,1706,1907,,1800.0
8,28,23.609124894258567,553,507,,1800.0
8,29,24.23798752806639,553,559,,1800.0
8,30,35.23035078012446,1706,1903,,1800.0
8,31,34.59946619088533,1706,1955,,1800.0
8,32,37.644297497804196,1706,100,,1800.0
8,33,36.20637902376673,553,253,,1800.0
8,34,36.65500646574762,553,305,,1800.0
8,35,37.7380040164574,553,357,,1800.0
9,10,8.385658951515882,1758,1809,,1800.0
9,11,14.885516307103888,1758,1861,,1800.0
9,12,21.379374714229794,604,349,,1800.0
9,13,15.28111117882883,604,451,,1800.0
9,14,11.43876503737943,605,503,,1800.0
9,15,11.317871593597667,605,555,,1800.0
9,16,11.836670309433192,605,657,,1800.0
9,17,14.749897318098629,1758,1911,,1800.0
9,18,23.757836745178604,605,299,,1800.0
9,19,20.621329481211347,1758,1703,,1800.0
9,20,17.860461042369884,605,453,,1800.0
9,21,17.34233254012236,605,505,,1800.0
9,22,17.45589912967622,605,557,,1800.0
9,23,18.00424076753633,605,659,,1800.0
9,24,24.603926708198873,1758,1752,,1800.0
9,25,26.601971197990057,1758,1803,,1800.0
9,26,25.920835903984646,1758,1855,,1800.0
9,27,25.88463210023343,1758,1907,,1800.0
9,28,23.232959034886797,605,507,,1800.0
9,29,23.616905992485123,605,559,,1800.0
9,30,36.27694681090197,1758,1903,,1800.0
9,31,35.41429204755558,1758,1955,,1800.0
9,32,38.45912335447444,1758,100,,1800.0
9,33,35.58529748818547,605,253,,1800.0
9,34,35.78891623227125,605,305,,1800.0
9,35,36.64480134916193,605,357,,1800.0
10,11,8.369865945753162,1810,1861,,1800.0
10,12,27.39798533383692,656,349,,1800.0
10,13,21.538328671709348,656,401,,1800.0
10,14,14.741528431294608,656,503,,1800.0
10,15,11.57985445737599,1809,1807,,1800.0
10,16,8.437895949391446,656,657,,1800.0
10,17,11.340413906570642,707,709,,1800.0
10,18,27.06060013909378,656,299,,1800.0
10,19,23.560981916830933,1809,1703,,1800.0
10,20,18.019735657835383,1809,1805,,1800.0
10,21,17.36829787538878,1809,1857,,1800.0
10,22,17.410838324017668,1809,1909,,1800.0
10,23,14.975789726336407,656,659,,1800.0
10,24,27.059170574300147,1809,1752,,1800.0
10,25,24.571049140871196,1809,1803,,1800.0
10,26,23.64340973128353,1809,1855,,1800.0
10,27,23.369301473596256,1809,1907,,1800.0
10,28,25.804479023166262,656,507,,1800.0
10,29,25.948314150841156,656,559,,1800.0
10,30,34.70322751381322,1809,1903,,1800.0
10,31,33.624840968176436,1809,1955,,1800.0
10,32,36.6696722750953,1809,100,,1800.0
10,33,35.921507239954856,1809,152,,1800.0
10,34,35.81758006675174,1809,204,,1800.0
10,35,38.49063196974058,656,357,,1800.0
11,12,33.504109012649835,1861,1602,,1800.0
11,13,29.701143203658905,1861,1653,,1800.0
11,14,24.011402387649632,1861,1705,,1800.0
11,15,17.750212434542767,1861,1807,,1800.0
11,16,11.10086874011228,1861,1859,,1800.0
11,17,11.181812761901181,759,709,,1800.0
11,18,34.43031850537645,1861,1651,,1800.0
11,19,29.293190779640362,1861,1703,,1800.0
11,20,23.751944520644816,1861,1805,,1800.0
11,21,17.650058490822534,1861,1857,,1800.0
11,22,17.484345252389282,1861,1909,,1800.0
11,23,17.71105848452982,759,659,,1800.0
11,24,32.30173420369971,1861,1752,,1800.0
11,25,27.709628253056337,1861,1854,,1800.0
11,26,24.398657402692468,1861,1855,,1800.0
11,27,23.880957516325218,1861,1907,,1800.0
11,28,28.12764154598556,759,507,,1800.0
11,29,27.81513027771644,759,559,,1800.0
11,30,36.12828341920818,1861,1903,,1800.0
11,31,34.857913181103974,1861,1955,,1800.0
11,32,37.90274448802284,1861,100,,1800.0
11,33,36.92280851609368,1861,152,,1800.0
11,34,36.57282773816068,1861,204,,1800.0
11,35,39.38065056848774,759,357,,1800.0
12,13,8.118962365300867,1602,1653,,1800.0
12,14,14.705769902539194,1602,1705,,1800.0
12,15,20.812112293759835,1602,1807,,1800.0
12,16,26.626950930043034,1602,1859,,1800.0
12,17,32.788214204665394,1602,1911,,1800.0
12,18,10.589532934414406,349,299,,1800.0
12,19,10.71483396285668,1601,1703,,1800.0
12,20,16.308915675910438,1601,1805,,1800.0
12,21,20.02497074279196,1602,1857,,1800.0
12,22,26.01822180876634,1602,1959,,1800.0
12,23,31.346136330266233,1602,2,,1800.0
12,24,16.701075526275606,1601,1701,,1800.0
12,25,16.876239885677563,349,301,,1800.0
12,26,17.474817673078793,349,353,,1800.0
12,27,21.026053871931673,349,354,,1800.0
12,28,25.486607968296557,349,456,,1800.0
12,29,30.165005092674154,349,508,,1800.0
12,30,29.22588968665233,1601,1903,,1800.0
12,31,28.5814105717906,349,150,,1800.0
12,32,30.973114608903696,349,151,,1800.0
12,33,27.960089763748364,349,253,,1800.0
12,34,29.26521570590169,349,305,,1800.0
12,35,30.985493429571267,349,357,,1800.0
13,14,10.902804093548264,1653,1705,,1800.0
13,15,17.00914648476891,1653,1807,,1800.0
13,16,22.823985121052107,1653,1859,,1800.0
13,17,28.98524839567447,1653,1911,,1800.0
13,18,10.759756349448127,401,299,,1800.0
13,19,10.656061185591064,1653,1703,,1800.0
13,20,11.396360793304448,401,453,,1800.0
13,21,16.22200493380103,1653,1857,,1800.0
13,22,22.215255999775415,1653,1959,,1800.0
13,23,27.543170521275307,1653,2,,1800.0
13,24,17.080452222233642,1653,1701,,1800.0
13,25,16.601237186976963,401,301,,1800.0
13,26,16.954899574116933,401,353,,1800.0
13,27,17.96683114755692,401,405,,1800.0
13,28,20.562101313651304,401,456,,1800.0
13,29,25.467611257405178,401,508,,1800.0
13,30,29.005101641779675,401,47,,1800.0
13,31,27.816483979341996,401,150,,1800.0
13,32,29.98107519707882,401,151,,1800.0
13,33,26.968050351923488,401,253,,1800.0
13,34,28.091222355419294,401,305,,1800.0
13,35,29.71081767072176,401,357,,1800.0
14,15,10.695242091101179,503,555,,1800.0
14,16,17.134244305042834,1705,1859,,1800.0
14,17,23.113009126053115,503,709,,1800.0
14,18,16.587242017398996,503,299,,1800.0
14,19,11.152919747852525,1705,1703,,1800.0
14,20,11.014907944982467,503,453,,1800.0
14,21,10.882246844207897,503,505,,1800.0
14,22,16.808162637580104,503,557,,1800.0
14,23,22.541148828093608,1705,2,,1800.0
14,24,18.035134606154042,1705,1701,,1800.0
14,25,21.607374752911745,503,301,,1800.0
14,26,21.48807908492649,503,353,,1800.0
14,27,22.008333124529187,503,405,,1800.0
14,28,17.681711930035735,503,507,,1800.0
14,29,20.940618504331844,503,508,,1800.0
14,30,31.537570139649375,1705,1903,,1800.0
14,31,30.90668555041024,1705,1955,,1800.0
14,32,33.53875337768828,503,151,,1800.0
14,33,30.52572853253295,503,253,,1800.0
14,34,31.213170721853952,503,305,,1800.0
14,35,32.50478578912861,503,357,,1800.0
15,16,10.873054351935972,1807,1859,,1800.0
15,17,16.94129887504213,555,709,,1800.0
15,18,22.192965333749203,555,299,,1800.0
15,19,16.157467655870242,555,351,,1800.0
15,20,10.866394757503159,555,453,,1800.0
15,21,10.53400712536933,555,505,,1800.0
15,22,10.680945895232313,1807,1909,,1800.0
15,23,16.279958874986743,1807,2,,1800.0
15,24,20.329278145514785,1807,1752,,1800.0
15,25,17.841156712085837,1807,1803,,1800.0
15,26,16.913517302498168,1807,1855,,1800.0
15,27,16.6394090448109,1807,1907,,1800.0
15,28,16.869859336787616,555,507,,1800.0
15,29,17.498721970595437,555,559,,1800.0
15,30,27.973335085027863,1807,1903,,1800.0
15,31,26.894948539391077,1807,1955,,1800.0
15,32,29.939779846309943,1807,100,,1800.0
15,33,29.1916148111695,1807,152,,1800.0
15,34,29.087687637966372,1807,204,,1800.0
15,35,30.998738458986455,555,357,,1800.0
16,17,10.800019645683673,1859,1911,,1800.0
16,18,27.553160422769647,1859,1651,,1800.0
16,19,22.031844010105264,607,351,,1800.0
16,20,16.4546025125588,607,403,,1800.0
16,21,10.701252120530357,607,505,,1800.0
16,22,10.607187169782486,1859,1909,,1800.0
16,23,11.363160347944332,607,659,,1800.0
16,24,25.42457612109291,1859,1752,,1800.0
16,25,20.83247017044954,1859,1854,,1800.0
16,26,17.52149932008567,1859,1855,,1800.0
16,27,17.00379943371842,1859,1907,,1800.0
16,28,16.5918786152948,607,507,,1800.0
16,29,16.97582557289312,607,559,,1800.0
16,30,29.251125336601383,1859,1903,,1800.0
16,31,27.980755098497177,1859,1955,,1800.0
16,32,31.025586405416043,1859,100,,1800.0
16,33,28.94421706859347,607,253,,1800.0
16,34,29.14783581267925,607,305,,1800.0
16,35,30.003720929569933,607,357,,1800.0
17,18,33.2300145182328,1911,1651,,1800.0
17,19,27.906507612274766,709,351,,1800.0
17,20,22.329266114728302,709,403,,1800.0
17,21,16.57591572269986,709,505,,1800.0
17,22,11.093547464697261,1911,1909,,1800.0
17,23,11.02888382967764,709,659,,1800.0
17,24,30.859958638170387,1911,1752,,1800.0
17,25,26.267852687527018,1911,1854,,1800.0
17,26,21.041605524947578,1911,1906,,1800.0
17,27,17.947982770923794,1911,1907,,1800.0
17,28,21.64519392319879,709,507,,1800.0
17,29,21.556182820346713,709,559,,1800.0
17,30,31.058292150518202,1911,1903,,1800.0
17,31,29.6286459735907,1911,1955,,1800.0
17,32,32.673477280509566,1911,100,,1800.0
17,33,31.47780958657492,1911,152,,1800.0
17,34,30.88635723025624,1911,204,,1800.0
17,35,33.60857662921345,709,357,,1800.0
18,19,10.345232374876662,299,351,,1800.0
18,20,15.500520104959698,1651,1805,,1800.0
18,21,20.95118023551857,1651,1857,,1800.0
18,22,25.97037699695153,1651,1959,,1800.0
18,23,30.810316092847938,1651,2,,1800.0
18,24,10.442964117109623,1651,1701,,1800.0
18,25,11.17899621817105,299,301,,1800.0
18,26,14.546675803970452,299,302,,1800.0
18,27,19.08945899803474,1651,1957,,1800.0
18,28,24.1355652603239,1651,0,,1800.0
18,29,28.66981265321282,299,508,,1800.0
18,30,23.45742369006053,1651,1903,,1800.0
18,31,23.068010804927027,1651,1955,,1800.0
18,32,25.970065503565866,299,151,,1800.0
18,33,22.957040658410534,299,253,,1800.0
18,34,24.408193412041143,299,305,,1800.0
18,35,27.692475102509725,299,306,,1800.0
19,20,10.119800750543634,1703,1805,,1800.0
19,21,15.675745330429548,351,505,,1800.0
19,22,20.883787668415273,351,557,,1800.0
19,23,26.06321664335085,351,609,,1800.0
19,24,11.407933895791393,1703,1701,,1800.0
19,25,10.279855685107307,351,301,,1800.0
19,26,10.878433472508533,351,353,,1800.0
19,27,14.429669671361413,351,354,,1800.0
19,28,18.890223767726297,351,456,,1800.0
19,29,23.568620892103898,351,508,,1800.0
19,30,22.92863554017128,351,47,,1800.0
19,31,21.985026371220343,351,150,,1800.0
19,32,24.37673040833344,351,151,,1800.0
19,33,21.363705563178108,351,253,,1800.0
19,34,22.668831505331433,351,305,,1800.0
19,35,24.38910922900101,351,357,,1800.0
20,21,10.098503832883083,403,505,,1800.0
20,22,15.55146157113007,403,557,,1800.0
20,23,20.865971264239374,1805,2,,1800.0
20,24,13.61798940801285,1805,1752,,1800.0
20,25,9.842042037253492,403,301,,1800.0
20,26,10.195704424393462,403,353,,1800.0
20,27,9.928120307308964,1805,1907,,1800.0
20,28,13.802906163927837,403,456,,1800.0
